review_id,order_id,customer_id,product_id,product_name,category,region,stars,sentiment,review_text,review_date
R01053,ORD005311,UC02921,P0025,Lederriemen Cognac,Accessoires,Baden-Württemberg,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-02-14
R01054,ORD002672,UC01475,P0017,Sneaker Urban Run,Schuhe,Baden-Württemberg,1,negativ,Nach drei Wochen löst sich die Sohle ab – sehr enttäuschend.,2023-10-02
R01055,ORD004653,UC02551,P0023,Boots Heritage,Schuhe,Hamburg,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-01-29
R01056,ORD002046,UC01135,P0035,Bilderrahmen Set 3er,Home & Living,Bayern,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-06-03
R01057,ORD005238,UC02879,P0005,Businesshose Selene,Damenmode,Berlin,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2024-07-06
R01058,ORD008543,UC04774,P0013,Leinenhemd Matteo,Herrenmode,Hessen,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2024-09-16
R01059,ORD009190,UC05132,P0001,Slim-Fit Bluse,Damenmode,Bayern,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-04-10
R01060,ORD003292,UC01811,P0014,Cargo-Shorts Marc,Herrenmode,Thüringen,2,negativ,Material dünn und billig wirkend.,2023-08-28
R01061,ORD006139,UC03407,P0003,High-Waist Jeans Luna,Damenmode,NRW,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-09-01
R01062,ORD012658,UC07058,P0031,Kissen Lino 50x50,Home & Living,Bayern,4,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-10-13
R01063,ORD005282,UC02904,P0035,Bilderrahmen Set 3er,Home & Living,Berlin,4,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-12-14
R01064,ORD003334,UC01827,P0004,Strickpullover Mila,Damenmode,Hamburg,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-11-24
R01065,ORD008288,UC04622,P0002,Maxi-Kleid Florencia,Damenmode,Baden-Württemberg,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-11-22
R01066,ORD003523,UC01931,P0034,Vase Keramik Rund,Home & Living,Hamburg,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-04-07
R01067,ORD004250,UC02339,P0038,Trinkflasche Steel 750ml,Sport,Berlin,4,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-09-16
R01068,ORD007262,UC04052,P0010,Chino Slim Pierre,Herrenmode,NRW,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-05-13
R01069,ORD002613,UC01442,P0034,Vase Keramik Rund,Home & Living,NRW,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-03-01
R01070,ORD011489,UC06406,P0018,Chelsea Boot Bruno,Schuhe,Baden-Württemberg,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-12-27
R01071,ORD000999,UC00552,P0039,Laufjacke Wind,Sport,NRW,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-02-27
R01072,ORD001148,UC00632,P0040,Sporttasche Gym Plus,Sport,Berlin,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-12-14
R01073,ORD004844,UC02652,P0038,Trinkflasche Steel 750ml,Sport,NRW,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2023-05-01
R01074,ORD003069,UC01694,P0008,Midi-Rock Nora,Damenmode,Bayern,4,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-11-15
R01075,ORD002560,UC01414,P0010,Chino Slim Pierre,Herrenmode,Hamburg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-03-29
R01076,ORD014252,UC07943,P0016,T-Shirt Basic Pack,Herrenmode,NRW,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-04-23
R01077,ORD000405,UC00214,P0001,Slim-Fit Bluse,Damenmode,Bayern,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-10-18
R01078,ORD003584,UC01965,P0007,Off-Shoulder Top Ida,Damenmode,NRW,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-07-28
R01079,ORD003674,UC02020,P0025,Lederriemen Cognac,Accessoires,Bayern,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-09-10
R01080,ORD014007,UC07802,P0007,Off-Shoulder Top Ida,Damenmode,NRW,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-03-31
R01081,ORD001163,UC00641,P0008,Midi-Rock Nora,Damenmode,Hamburg,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-09-04
R01082,ORD002162,UC01203,P0032,Überwurfdecke Merino,Home & Living,Thüringen,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-04-21
R01083,ORD008474,UC04736,P0019,Sandalen Riviera,Schuhe,Baden-Württemberg,2,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2023-09-14
R01084,ORD002294,UC01273,P0011,Kapuzenpulli Anton,Herrenmode,Hamburg,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-11-13
R01085,ORD001159,UC00639,P0041,Widerstandsband Set,Sport,Niedersachsen,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-12-04
R01086,ORD008769,UC04892,P0006,Cardigan Vera,Damenmode,Hessen,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-08-04
R01087,ORD002966,UC01636,P0035,Bilderrahmen Set 3er,Home & Living,Brandenburg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-08-11
R01088,ORD001018,UC00561,P0022,Loafer Classic,Schuhe,Hessen,1,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2024-11-25
R01089,ORD010244,UC05727,P0024,Ballerina Soft,Schuhe,Hamburg,2,negativ,"Schlechte Verarbeitung, Nähte gehen schon nach kurzer Zeit auf.",2024-10-20
R01090,ORD012561,UC07009,P0009,Oxford Hemd Classic,Herrenmode,NRW,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-05-19
R01091,ORD011898,UC06639,P0002,Maxi-Kleid Florencia,Damenmode,Hamburg,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-03-04
R01092,ORD008871,UC04959,P0007,Off-Shoulder Top Ida,Damenmode,NRW,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2023-05-05
R01093,ORD011610,UC06473,P0022,Loafer Classic,Schuhe,Baden-Württemberg,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-12-11
R01094,ORD005910,UC03282,P0034,Vase Keramik Rund,Home & Living,Bayern,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-09-08
R01095,ORD004627,UC02535,P0024,Ballerina Soft,Schuhe,Baden-Württemberg,1,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2024-04-17
R01096,ORD005877,UC03270,P0014,Cargo-Shorts Marc,Herrenmode,NRW,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-10-29
R01097,ORD006430,UC03580,P0018,Chelsea Boot Bruno,Schuhe,Berlin,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-04-12
R01098,ORD000277,UC00141,P0019,Sandalen Riviera,Schuhe,Berlin,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-07-30
R01099,ORD011222,UC06263,P0040,Sporttasche Gym Plus,Sport,Sachsen,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2023-04-01
R01100,ORD008843,UC04942,P0015,Strickjacke Finn,Herrenmode,Bayern,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-10-04
R01101,ORD010066,UC05623,P0021,Laufschuh Sprint X,Schuhe,Sachsen,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-03-24
R01102,ORD013196,UC07343,P0023,Boots Heritage,Schuhe,Niedersachsen,4,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-11-09
R01103,ORD003785,UC02084,P0005,Businesshose Selene,Damenmode,Baden-Württemberg,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-06-27
R01104,ORD001838,UC01009,P0036,Tablett Bambus,Home & Living,Bayern,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-06-09
R01105,ORD009199,UC05137,P0011,Kapuzenpulli Anton,Herrenmode,Niedersachsen,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-10-18
R01106,ORD010177,UC05690,P0027,Sonnenbrille Aviator,Accessoires,Berlin,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-09-21
R01107,ORD003291,UC01810,P0011,Kapuzenpulli Anton,Herrenmode,Hessen,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-09-13
R01108,ORD009166,UC05121,P0001,Slim-Fit Bluse,Damenmode,Brandenburg,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2023-09-19
R01109,ORD012396,UC06916,P0008,Midi-Rock Nora,Damenmode,Thüringen,1,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2024-06-20
R01110,ORD006525,UC03628,P0031,Kissen Lino 50x50,Home & Living,Thüringen,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-07-28
R01111,ORD004259,UC02345,P0017,Sneaker Urban Run,Schuhe,Sachsen,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-11-01
R01112,ORD002932,UC01616,P0030,Mütze Alpaka,Accessoires,Berlin,4,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-06-16
R01113,ORD001887,UC01034,P0014,Cargo-Shorts Marc,Herrenmode,NRW,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-10-22
R01114,ORD011307,UC06310,P0017,Sneaker Urban Run,Schuhe,Niedersachsen,2,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2023-11-30
R01115,ORD003874,UC02133,P0024,Ballerina Soft,Schuhe,Bayern,1,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2024-01-08
R01116,ORD009877,UC05517,P0010,Chino Slim Pierre,Herrenmode,Berlin,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-09-21
R01117,ORD007099,UC03954,P0033,Kerzenset Nordic,Home & Living,NRW,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-03-19
R01118,ORD013389,UC07454,P0002,Maxi-Kleid Florencia,Damenmode,NRW,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-12-04
R01119,ORD001703,UC00935,P0017,Sneaker Urban Run,Schuhe,Bayern,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-12-15
R01120,ORD010581,UC05914,P0011,Kapuzenpulli Anton,Herrenmode,Niedersachsen,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-09-24
R01121,ORD013115,UC07302,P0016,T-Shirt Basic Pack,Herrenmode,Thüringen,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-01-19
R01122,ORD003204,UC01760,P0037,Yoga-Matte Pro,Sport,Berlin,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-09-04
R01123,ORD010957,UC06120,P0017,Sneaker Urban Run,Schuhe,Bayern,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-12-03
R01124,ORD009521,UC05317,P0021,Laufschuh Sprint X,Schuhe,Niedersachsen,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-10-23
R01125,ORD000358,UC00187,P0005,Businesshose Selene,Damenmode,Sachsen,2,negativ,Material dünn und billig wirkend.,2023-04-29
R01126,ORD013128,UC07309,P0023,Boots Heritage,Schuhe,NRW,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-02-25
R01127,ORD012448,UC06945,P0018,Chelsea Boot Bruno,Schuhe,Sachsen,2,negativ,Nach drei Wochen löst sich die Sohle ab – sehr enttäuschend.,2023-11-19
R01128,ORD003909,UC02153,P0009,Oxford Hemd Classic,Herrenmode,Niedersachsen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-01-26
R01129,ORD011846,UC06607,P0004,Strickpullover Mila,Damenmode,NRW,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-11-20
R01130,ORD009992,UC05586,P0008,Midi-Rock Nora,Damenmode,Hamburg,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-07-24
R01131,ORD008363,UC04664,P0012,Poloshirt Leon,Herrenmode,Sachsen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-09-18
R01132,ORD009530,UC05321,P0025,Lederriemen Cognac,Accessoires,NRW,1,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2023-02-02
R01133,ORD012576,UC07018,P0003,High-Waist Jeans Luna,Damenmode,Sachsen,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-09-09
R01134,ORD001841,UC01010,P0020,Pumps Elegante,Schuhe,Berlin,1,negativ,"Schlechte Verarbeitung, Nähte gehen schon nach kurzer Zeit auf.",2024-06-18
R01135,ORD000011,UC00006,P0003,High-Waist Jeans Luna,Damenmode,NRW,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-03-23
R01136,ORD006472,UC03604,P0003,High-Waist Jeans Luna,Damenmode,Baden-Württemberg,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-02-23
R01137,ORD011737,UC06543,P0022,Loafer Classic,Schuhe,Niedersachsen,1,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2024-04-04
R01138,ORD001544,UC00844,P0004,Strickpullover Mila,Damenmode,Hessen,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-05-01
R01139,ORD010296,UC05757,P0001,Slim-Fit Bluse,Damenmode,NRW,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-07-02
R01140,ORD006044,UC03355,P0007,Off-Shoulder Top Ida,Damenmode,Berlin,2,negativ,Material dünn und billig wirkend.,2023-02-03
R01141,ORD011238,UC06272,P0006,Cardigan Vera,Damenmode,Bayern,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-07-22
R01142,ORD004150,UC02288,P0008,Midi-Rock Nora,Damenmode,NRW,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-01-04
R01143,ORD007647,UC04256,P0014,Cargo-Shorts Marc,Herrenmode,Hessen,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2025-01-18
R01144,ORD006448,UC03591,P0007,Off-Shoulder Top Ida,Damenmode,Thüringen,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-08-13
R01145,ORD010084,UC05633,P0019,Sandalen Riviera,Schuhe,Hessen,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-08-19
R01146,ORD008280,UC04619,P0008,Midi-Rock Nora,Damenmode,Bayern,2,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2023-12-26
R01147,ORD009309,UC05205,P0031,Kissen Lino 50x50,Home & Living,NRW,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-01-26
R01148,ORD008799,UC04911,P0001,Slim-Fit Bluse,Damenmode,NRW,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-12-01
R01149,ORD011251,UC06279,P0033,Kerzenset Nordic,Home & Living,Hamburg,4,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-06-24
R01150,ORD001128,UC00623,P0013,Leinenhemd Matteo,Herrenmode,NRW,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-07-02
R01151,ORD006268,UC03477,P0037,Yoga-Matte Pro,Sport,Berlin,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-02-23
R01152,ORD005796,UC03231,P0036,Tablett Bambus,Home & Living,Sachsen,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-05-05
R01153,ORD000153,UC00076,P0016,T-Shirt Basic Pack,Herrenmode,NRW,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-08-21
R01154,ORD004656,UC02552,P0028,Rucksack Campus,Accessoires,Baden-Württemberg,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-06-07
R01155,ORD007690,UC04280,P0006,Cardigan Vera,Damenmode,Berlin,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-12-03
R01156,ORD004169,UC02296,P0041,Widerstandsband Set,Sport,Bayern,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2023-04-19
R01157,ORD013004,UC07241,P0022,Loafer Classic,Schuhe,NRW,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-04-25
R01158,ORD006649,UC03709,P0002,Maxi-Kleid Florencia,Damenmode,Hessen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-07-12
R01159,ORD001592,UC00867,P0029,Portemonnaie Slim,Accessoires,NRW,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-09-03
R01160,ORD002550,UC01409,P0024,Ballerina Soft,Schuhe,Bayern,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-01-09
R01161,ORD008583,UC04794,P0013,Leinenhemd Matteo,Herrenmode,Baden-Württemberg,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-07-09
R01162,ORD000976,UC00536,P0032,Überwurfdecke Merino,Home & Living,Berlin,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-09-02
R01163,ORD002755,UC01521,P0005,Businesshose Selene,Damenmode,Hamburg,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-12-22
R01164,ORD007209,UC04021,P0015,Strickjacke Finn,Herrenmode,Hamburg,4,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-08-30
R01165,ORD013246,UC07371,P0039,Laufjacke Wind,Sport,Hamburg,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-07-06
R01166,ORD007066,UC03937,P0024,Ballerina Soft,Schuhe,NRW,1,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2023-06-16
R01167,ORD000992,UC00548,P0002,Maxi-Kleid Florencia,Damenmode,Brandenburg,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-05-10
R01168,ORD011702,UC06526,P0039,Laufjacke Wind,Sport,Bayern,4,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2025-01-12
R01169,ORD007144,UC03978,P0023,Boots Heritage,Schuhe,Sachsen,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-05-04
R01170,ORD010287,UC05752,P0007,Off-Shoulder Top Ida,Damenmode,NRW,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-03-20
R01171,ORD001030,UC00567,P0011,Kapuzenpulli Anton,Herrenmode,Baden-Württemberg,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-06-29
R01172,ORD006596,UC03681,P0002,Maxi-Kleid Florencia,Damenmode,NRW,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-12-19
R01173,ORD004550,UC02496,P0035,Bilderrahmen Set 3er,Home & Living,NRW,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-07-06
R01174,ORD013865,UC07722,P0034,Vase Keramik Rund,Home & Living,Bayern,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2025-01-10
R01175,ORD009736,UC05432,P0030,Mütze Alpaka,Accessoires,Bayern,2,negativ,Material dünn und billig wirkend.,2023-10-02
R01176,ORD005965,UC03311,P0004,Strickpullover Mila,Damenmode,Hessen,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2025-01-02
R01177,ORD004105,UC02266,P0032,Überwurfdecke Merino,Home & Living,NRW,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-01-12
R01178,ORD011808,UC06585,P0017,Sneaker Urban Run,Schuhe,Brandenburg,2,negativ,"Schlechte Verarbeitung, Nähte gehen schon nach kurzer Zeit auf.",2024-02-07
R01179,ORD009382,UC05244,P0041,Widerstandsband Set,Sport,Baden-Württemberg,4,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2025-01-04
R01180,ORD004073,UC02244,P0002,Maxi-Kleid Florencia,Damenmode,Hamburg,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-03-02
R01181,ORD010588,UC05917,P0036,Tablett Bambus,Home & Living,Hessen,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-01-17
R01182,ORD010149,UC05668,P0014,Cargo-Shorts Marc,Herrenmode,Baden-Württemberg,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-05-17
R01183,ORD013348,UC07429,P0019,Sandalen Riviera,Schuhe,Hessen,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-05-30
R01184,ORD004677,UC02563,P0013,Leinenhemd Matteo,Herrenmode,Hessen,1,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2024-10-08
R01185,ORD000455,UC00249,P0038,Trinkflasche Steel 750ml,Sport,Brandenburg,1,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2024-12-26
R01186,ORD014319,UC07981,P0039,Laufjacke Wind,Sport,Bayern,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-12-24
R01187,ORD012772,UC07115,P0008,Midi-Rock Nora,Damenmode,Hamburg,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-11-02
R01188,ORD013249,UC07373,P0006,Cardigan Vera,Damenmode,Berlin,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-06-19
R01189,ORD008074,UC04498,P0026,Seidenschal Parisien,Accessoires,Niedersachsen,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-07-29
R01190,ORD005916,UC03285,P0012,Poloshirt Leon,Herrenmode,Baden-Württemberg,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-12-13
R01191,ORD002860,UC01580,P0004,Strickpullover Mila,Damenmode,Brandenburg,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-07-19
R01192,ORD003970,UC02186,P0019,Sandalen Riviera,Schuhe,Sachsen,4,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-11-23
R01193,ORD013581,UC07556,P0013,Leinenhemd Matteo,Herrenmode,Bayern,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-06-29
R01194,ORD003239,UC01779,P0003,High-Waist Jeans Luna,Damenmode,Baden-Württemberg,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-12-05
R01195,ORD010377,UC05805,P0027,Sonnenbrille Aviator,Accessoires,Baden-Württemberg,1,negativ,Material dünn und billig wirkend.,2024-04-16
